labour_entry_id,labour_id,work_type,project_id,work_date,daily_wage
LE06065,LB014,Carpenter,PR007,2025-03-06,850
LE06066,LB012,Mason,PR010,2025-03-06,800
LE06067,LB013,Bar Bender,PR011,2025-03-06,700
LE06068,LB016,Mason,PR004,2025-03-06,850
LE06069,LB008,Mason,PR008,2025-03-06,1000
LE06070,LB018,Carpenter,PR009,2025-03-06,650
LE06071,LB004,Mason,PR007,2025-03-06,650
LE06072,LB011,Bar Bender,PR010,2025-03-06,750
LE06073,LB005,Mason,PR011,2025-03-06,900
LE06074,LB015,Helper,PR004,2025-03-06,700
LE06075,LB017,Bar Bender,PR008,2025-03-06,650
LE06076,LB019,Carpenter,PR009,2025-03-06,850
LE06077,LB002,Helper,PR007,2025-03-06,800
LE06078,LB020,Bar Bender,PR010,2025-03-06,600
LE06079,LB009,Helper,PR011,2025-03-06,1000
LE06080,LB007,Helper,PR004,2025-03-06,750
LE06081,LB010,Bar Bender,PR008,2025-03-07,1000
LE06082,LB012,Mason,PR011,2025-03-07,800
LE06083,LB014,Carpenter,PR010,2025-03-07,850
LE06084,LB001,Mason,PR009,2025-03-07,650
LE06085,LB008,Mason,PR007,2025-03-07,1000
LE06086,LB004,Mason,PR004,2025-03-07,650
LE06087,LB002,Helper,PR008,2025-03-07,800
LE06088,LB009,Helper,PR011,2025-03-07,1000
LE06089,LB018,Carpenter,PR010,2025-03-07,650
LE06090,LB020,Bar Bender,PR009,2025-03-07,600
LE06091,LB006,Mason,PR007,2025-03-07,600
LE06092,LB013,Bar Bender,PR004,2025-03-07,700
LE06093,LB015,Helper,PR008,2025-03-07,700
LE06094,LB016,Mason,PR011,2025-03-07,850
LE06095,LB011,Bar Bender,PR010,2025-03-07,750
LE06096,LB019,Carpenter,PR009,2025-03-07,850
LE06097,LB003,Helper,PR007,2025-03-07,750
LE06098,LB017,Bar Bender,PR004,2025-03-07,650
LE06099,LB007,Helper,PR008,2025-03-07,750
LE06100,LB005,Mason,PR011,2025-03-07,900
LE06101,LB006,Mason,PR007,2025-03-08,600
LE06102,LB002,Helper,PR008,2025-03-08,800
LE06103,LB019,Carpenter,PR011,2025-03-08,850
LE06104,LB012,Mason,PR004,2025-03-08,800
LE06105,LB010,Bar Bender,PR010,2025-03-08,1000
LE06106,LB004,Mason,PR009,2025-03-08,650
LE06107,LB007,Helper,PR007,2025-03-08,750
LE06108,LB005,Mason,PR008,2025-03-08,900
LE06109,LB020,Bar Bender,PR011,2025-03-08,600
LE06110,LB016,Mason,PR004,2025-03-08,850
LE06111,LB008,Mason,PR010,2025-03-08,1000
LE06112,LB001,Mason,PR009,2025-03-08,650
LE06113,LB018,Carpenter,PR007,2025-03-08,650
LE06114,LB017,Bar Bender,PR008,2025-03-08,650
LE06115,LB009,Helper,PR011,2025-03-08,1000
LE06116,LB013,Bar Bender,PR004,2025-03-08,700
LE06117,LB011,Bar Bender,PR010,2025-03-08,750
LE06118,LB014,Carpenter,PR009,2025-03-08,850
LE06119,LB003,Helper,PR007,2025-03-08,750
LE06120,LB015,Helper,PR008,2025-03-08,700
LE06121,LB015,Helper,PR008,2025-03-10,700
LE06122,LB019,Carpenter,PR007,2025-03-10,850
LE06123,LB011,Bar Bender,PR011,2025-03-10,750
LE06124,LB014,Carpenter,PR010,2025-03-10,850
LE06125,LB007,Helper,PR009,2025-03-10,750
LE06126,LB012,Mason,PR004,2025-03-10,800
LE06127,LB018,Carpenter,PR008,2025-03-10,650
LE06128,LB006,Mason,PR007,2025-03-10,600
LE06129,LB004,Mason,PR011,2025-03-10,650
LE06130,LB002,Helper,PR010,2025-03-10,800
LE06131,LB013,Bar Bender,PR009,2025-03-10,700
LE06132,LB020,Bar Bender,PR004,2025-03-10,600
LE06133,LB017,Bar Bender,PR008,2025-03-10,650
LE06134,LB008,Mason,PR007,2025-03-10,1000
LE06135,LB010,Bar Bender,PR011,2025-03-10,1000
LE06136,LB009,Helper,PR010,2025-03-10,1000
LE06137,LB016,Mason,PR009,2025-03-10,850
LE06138,LB005,Mason,PR004,2025-03-10,900
LE06139,LB001,Mason,PR008,2025-03-10,650
LE06140,LB003,Helper,PR007,2025-03-10,750
LE06141,LB005,Mason,PR008,2025-03-11,900
LE06142,LB007,Helper,PR011,2025-03-11,750
LE06143,LB015,Helper,PR007,2025-03-11,700
LE06144,LB006,Mason,PR010,2025-03-11,600
LE06145,LB013,Bar Bender,PR009,2025-03-11,700
LE06146,LB017,Bar Bender,PR004,2025-03-11,650
LE06147,LB003,Helper,PR008,2025-03-11,750
LE06148,LB008,Mason,PR011,2025-03-11,1000
LE06149,LB012,Mason,PR007,2025-03-11,800
LE06150,LB004,Mason,PR010,2025-03-11,650
LE06151,LB018,Carpenter,PR009,2025-03-11,650
LE06152,LB020,Bar Bender,PR004,2025-03-11,600
LE06153,LB011,Bar Bender,PR008,2025-03-11,750
LE06154,LB014,Carpenter,PR011,2025-03-11,850
LE06155,LB002,Helper,PR007,2025-03-11,800
LE06156,LB001,Mason,PR010,2025-03-11,650
LE06157,LB009,Helper,PR009,2025-03-11,1000
LE06158,LB010,Bar Bender,PR004,2025-03-11,1000
LE06159,LB016,Mason,PR008,2025-03-11,850
LE06160,LB019,Carpenter,PR011,2025-03-11,850
LE06161,LB011,Bar Bender,PR004,2025-03-12,750
LE06162,LB008,Mason,PR008,2025-03-12,1000
LE06163,LB010,Bar Bender,PR009,2025-03-12,1000
LE06164,LB006,Mason,PR010,2025-03-12,600
LE06165,LB017,Bar Bender,PR007,2025-03-12,650
LE06166,LB018,Carpenter,PR011,2025-03-12,650
LE06167,LB009,Helper,PR004,2025-03-12,1000
LE06168,LB004,Mason,PR008,2025-03-12,650
LE06169,LB002,Helper,PR009,2025-03-12,800
LE06170,LB007,Helper,PR010,2025-03-12,750
LE06171,LB014,Carpenter,PR007,2025-03-12,850
LE06172,LB019,Carpenter,PR011,2025-03-12,850
LE06173,LB013,Bar Bender,PR004,2025-03-12,700
LE06174,LB005,Mason,PR008,2025-03-12,900
LE06175,LB015,Helper,PR009,2025-03-12,700
LE06176,LB016,Mason,PR010,2025-03-12,850
LE06177,LB003,Helper,PR007,2025-03-12,750
LE06178,LB001,Mason,PR011,2025-03-12,650
LE06179,LB012,Mason,PR004,2025-03-12,800
LE06180,LB020,Bar Bender,PR008,2025-03-12,600
LE06181,LB019,Carpenter,PR009,2025-03-13,850
LE06182,LB008,Mason,PR007,2025-03-13,1000
LE06183,LB005,Mason,PR008,2025-03-13,900
LE06184,LB001,Mason,PR011,2025-03-13,650
LE06185,LB014,Carpenter,PR010,2025-03-13,850
LE06186,LB017,Bar Bender,PR004,2025-03-13,650
LE06187,LB015,Helper,PR009,2025-03-13,700
LE06188,LB020,Bar Bender,PR007,2025-03-13,600
LE06189,LB012,Mason,PR008,2025-03-13,800
LE06190,LB009,Helper,PR011,2025-03-13,1000
LE06191,LB016,Mason,PR010,2025-03-13,850
LE06192,LB007,Helper,PR004,2025-03-13,750
LE06193,LB011,Bar Bender,PR009,2025-03-13,750
LE06194,LB004,Mason,PR007,2025-03-13,650
LE06195,LB006,Mason,PR008,2025-03-13,600
LE06196,LB010,Bar Bender,PR011,2025-03-13,1000
LE06197,LB013,Bar Bender,PR010,2025-03-13,700
LE06198,LB002,Helper,PR004,2025-03-13,800
LE06199,LB018,Carpenter,PR009,2025-03-13,650
LE06200,LB003,Helper,PR007,2025-03-13,750
LE06201,LB007,Helper,PR004,2025-03-14,750
LE06202,LB005,Mason,PR008,2025-03-14,900
LE06203,LB012,Mason,PR010,2025-03-14,800
LE06204,LB010,Bar Bender,PR011,2025-03-14,1000
LE06205,LB008,Mason,PR009,2025-03-14,1000
LE06206,LB011,Bar Bender,PR007,2025-03-14,750
LE06207,LB002,Helper,PR004,2025-03-14,800
LE06208,LB001,Mason,PR008,2025-03-14,650
LE06209,LB016,Mason,PR010,2025-03-14,850
LE06210,LB015,Helper,PR011,2025-03-14,700
LE06211,LB019,Carpenter,PR009,2025-03-14,850
LE06212,LB003,Helper,PR007,2025-03-14,750
LE06213,LB018,Carpenter,PR004,2025-03-14,650
LE06214,LB020,Bar Bender,PR008,2025-03-14,600
LE06215,LB017,Bar Bender,PR010,2025-03-14,650
LE06216,LB006,Mason,PR011,2025-03-14,600
LE06217,LB013,Bar Bender,PR009,2025-03-14,700
LE06218,LB014,Carpenter,PR007,2025-03-14,850
LE06219,LB009,Helper,PR004,2025-03-14,1000
LE06220,LB004,Mason,PR008,2025-03-14,650
LE06221,LB001,Mason,PR007,2025-03-15,650
LE06222,LB003,Helper,PR004,2025-03-15,750
LE06223,LB013,Bar Bender,PR010,2025-03-15,700
LE06224,LB011,Bar Bender,PR011,2025-03-15,750
LE06225,LB002,Helper,PR008,2025-03-15,800
LE06226,LB005,Mason,PR009,2025-03-15,900
LE06227,LB007,Helper,PR007,2025-03-15,750
LE06228,LB018,Carpenter,PR004,2025-03-15,650
LE06229,LB015,Helper,PR010,2025-03-15,700
LE06230,LB010,Bar Bender,PR011,2025-03-15,1000
LE06231,LB009,Helper,PR008,2025-03-15,1000
LE06232,LB004,Mason,PR009,2025-03-15,650
LE06233,LB016,Mason,PR007,2025-03-15,850
LE06234,LB012,Mason,PR004,2025-03-15,800
LE06235,LB019,Carpenter,PR010,2025-03-15,850
LE06236,LB020,Bar Bender,PR011,2025-03-15,600
LE06237,LB006,Mason,PR008,2025-03-15,600
LE06238,LB014,Carpenter,PR009,2025-03-15,850
LE06239,LB017,Bar Bender,PR007,2025-03-15,650
LE06240,LB008,Mason,PR004,2025-03-15,1000
LE06241,LB012,Mason,PR011,2025-03-17,800
LE06242,LB020,Bar Bender,PR009,2025-03-17,600
LE06243,LB006,Mason,PR007,2025-03-17,600
LE06244,LB003,Helper,PR010,2025-03-17,750
LE06245,LB007,Helper,PR008,2025-03-17,750
LE06246,LB017,Bar Bender,PR004,2025-03-17,650
LE06247,LB018,Carpenter,PR011,2025-03-17,650
LE06248,LB004,Mason,PR009,2025-03-17,650
LE06249,LB009,Helper,PR007,2025-03-17,1000
LE06250,LB002,Helper,PR010,2025-03-17,800
LE06251,LB008,Mason,PR008,2025-03-17,1000
LE06252,LB013,Bar Bender,PR004,2025-03-17,700
LE06253,LB019,Carpenter,PR011,2025-03-17,850
LE06254,LB015,Helper,PR009,2025-03-17,700
LE06255,LB016,Mason,PR007,2025-03-17,850
LE06256,LB014,Carpenter,PR010,2025-03-17,850
LE06257,LB010,Bar Bender,PR008,2025-03-17,1000
LE06258,LB011,Bar Bender,PR004,2025-03-17,750
LE06259,LB001,Mason,PR011,2025-03-17,650
LE06260,LB005,Mason,PR009,2025-03-17,900
LE06261,LB017,Bar Bender,PR011,2025-03-18,650
LE06262,LB020,Bar Bender,PR009,2025-03-18,600
LE06263,LB004,Mason,PR010,2025-03-18,650
LE06264,LB016,Mason,PR004,2025-03-18,850
LE06265,LB010,Bar Bender,PR008,2025-03-18,1000
LE06266,LB008,Mason,PR007,2025-03-18,1000
LE06267,LB019,Carpenter,PR011,2025-03-18,850
LE06268,LB006,Mason,PR009,2025-03-18,600
LE06269,LB011,Bar Bender,PR010,2025-03-18,750
LE06270,LB002,Helper,PR004,2025-03-18,800
LE06271,LB018,Carpenter,PR008,2025-03-18,650
LE06272,LB015,Helper,PR007,2025-03-18,700
LE06273,LB012,Mason,PR011,2025-03-18,800
LE06274,LB001,Mason,PR009,2025-03-18,650
LE06275,LB014,Carpenter,PR010,2025-03-18,850
LE06276,LB009,Helper,PR004,2025-03-18,1000
LE06277,LB003,Helper,PR008,2025-03-18,750
LE06278,LB007,Helper,PR007,2025-03-18,750
LE06279,LB013,Bar Bender,PR011,2025-03-18,700
LE06280,LB005,Mason,PR009,2025-03-18,900
LE06281,LB016,Mason,PR011,2025-03-19,850
LE06282,LB005,Mason,PR009,2025-03-19,900
LE06283,LB007,Helper,PR010,2025-03-19,750
LE06284,LB017,Bar Bender,PR008,2025-03-19,650
LE06285,LB001,Mason,PR007,2025-03-19,650
LE06286,LB019,Carpenter,PR004,2025-03-19,850
LE06287,LB018,Carpenter,PR011,2025-03-19,650
LE06288,LB011,Bar Bender,PR009,2025-03-19,750
LE06289,LB009,Helper,PR010,2025-03-19,1000
LE06290,LB003,Helper,PR008,2025-03-19,750
LE06291,LB008,Mason,PR007,2025-03-19,1000
LE06292,LB006,Mason,PR004,2025-03-19,600
LE06293,LB014,Carpenter,PR011,2025-03-19,850
LE06294,LB004,Mason,PR009,2025-03-19,650
LE06295,LB012,Mason,PR010,2025-03-19,800
LE06296,LB020,Bar Bender,PR008,2025-03-19,600
LE06297,LB013,Bar Bender,PR007,2025-03-19,700
LE06298,LB015,Helper,PR004,2025-03-19,700
LE06299,LB010,Bar Bender,PR011,2025-03-19,1000
LE06300,LB002,Helper,PR009,2025-03-19,800
LE06301,LB011,Bar Bender,PR004,2025-03-20,750
LE06302,LB016,Mason,PR011,2025-03-20,850
LE06303,LB017,Bar Bender,PR008,2025-03-20,650
LE06304,LB015,Helper,PR010,2025-03-20,700
LE06305,LB018,Carpenter,PR007,2025-03-20,650
LE06306,LB005,Mason,PR009,2025-03-20,900
LE06307,LB010,Bar Bender,PR004,2025-03-20,1000
LE06308,LB003,Helper,PR011,2025-03-20,750
LE06309,LB019,Carpenter,PR008,2025-03-20,850
LE06310,LB013,Bar Bender,PR010,2025-03-20,700
LE06311,LB012,Mason,PR007,2025-03-20,800
LE06312,LB004,Mason,PR009,2025-03-20,650
LE06313,LB008,Mason,PR004,2025-03-20,1000
LE06314,LB020,Bar Bender,PR011,2025-03-20,600
LE06315,LB007,Helper,PR008,2025-03-20,750
LE06316,LB001,Mason,PR010,2025-03-20,650
LE06317,LB002,Helper,PR007,2025-03-20,800
LE06318,LB009,Helper,PR009,2025-03-20,1000
LE06319,LB006,Mason,PR004,2025-03-20,600
LE06320,LB014,Carpenter,PR011,2025-03-20,850
LE06321,LB006,Mason,PR011,2025-03-21,600
LE06322,LB020,Bar Bender,PR004,2025-03-21,600
LE06323,LB005,Mason,PR010,2025-03-21,900
LE06324,LB019,Carpenter,PR009,2025-03-21,850
LE06325,LB008,Mason,PR012,2025-03-21,1000
LE06326,LB002,Helper,PR007,2025-03-21,800
LE06327,LB001,Mason,PR008,2025-03-21,650
LE06328,LB017,Bar Bender,PR011,2025-03-21,650
LE06329,LB010,Bar Bender,PR004,2025-03-21,1000
LE06330,LB003,Helper,PR010,2025-03-21,750
LE06331,LB016,Mason,PR009,2025-03-21,850
LE06332,LB018,Carpenter,PR012,2025-03-21,650
LE06333,LB013,Bar Bender,PR007,2025-03-21,700
LE06334,LB015,Helper,PR008,2025-03-21,700
LE06335,LB007,Helper,PR011,2025-03-21,750
LE06336,LB009,Helper,PR004,2025-03-21,1000
LE06337,LB014,Carpenter,PR010,2025-03-21,850
LE06338,LB011,Bar Bender,PR009,2025-03-21,750
LE06339,LB012,Mason,PR012,2025-03-21,800
LE06340,LB004,Mason,PR007,2025-03-21,650
LE06341,LB018,Carpenter,PR004,2025-03-22,650
LE06342,LB010,Bar Bender,PR012,2025-03-22,1000
LE06343,LB004,Mason,PR011,2025-03-22,650
LE06344,LB001,Mason,PR007,2025-03-22,650
LE06345,LB013,Bar Bender,PR010,2025-03-22,700
LE06346,LB015,Helper,PR008,2025-03-22,700
LE06347,LB008,Mason,PR009,2025-03-22,1000
LE06348,LB016,Mason,PR004,2025-03-22,850
LE06349,LB003,Helper,PR012,2025-03-22,750
LE06350,LB014,Carpenter,PR011,2025-03-22,850
LE06351,LB006,Mason,PR007,2025-03-22,600
LE06352,LB012,Mason,PR010,2025-03-22,800
LE06353,LB017,Bar Bender,PR008,2025-03-22,650
LE06354,LB019,Carpenter,PR009,2025-03-22,850
LE06355,LB005,Mason,PR004,2025-03-22,900
LE06356,LB007,Helper,PR012,2025-03-22,750
LE06357,LB009,Helper,PR011,2025-03-22,1000
LE06358,LB020,Bar Bender,PR007,2025-03-22,600
LE06359,LB002,Helper,PR010,2025-03-22,800
LE06360,LB011,Bar Bender,PR008,2025-03-22,750
LE06361,LB011,Bar Bender,PR011,2025-03-24,750
LE06362,LB004,Mason,PR009,2025-03-24,650
LE06363,LB016,Mason,PR004,2025-03-24,850
LE06364,LB002,Helper,PR008,2025-03-24,800
LE06365,LB005,Mason,PR007,2025-03-24,900
LE06366,LB020,Bar Bender,PR012,2025-03-24,600
LE06367,LB009,Helper,PR010,2025-03-24,1000
LE06368,LB017,Bar Bender,PR011,2025-03-24,650
LE06369,LB018,Carpenter,PR009,2025-03-24,650
LE06370,LB001,Mason,PR004,2025-03-24,650
LE06371,LB007,Helper,PR008,2025-03-24,750
LE06372,LB019,Carpenter,PR007,2025-03-24,850
LE06373,LB008,Mason,PR012,2025-03-24,1000
LE06374,LB003,Helper,PR010,2025-03-24,750
LE06375,LB015,Helper,PR011,2025-03-24,700
LE06376,LB010,Bar Bender,PR009,2025-03-24,1000
LE06377,LB006,Mason,PR004,2025-03-24,600
LE06378,LB012,Mason,PR008,2025-03-24,800
LE06379,LB014,Carpenter,PR007,2025-03-24,850
LE06380,LB013,Bar Bender,PR012,2025-03-24,700
LE06381,LB003,Helper,PR012,2025-03-25,750
LE06382,LB018,Carpenter,PR009,2025-03-25,650
LE06383,LB015,Helper,PR007,2025-03-25,700
LE06384,LB020,Bar Bender,PR010,2025-03-25,600
LE06385,LB013,Bar Bender,PR011,2025-03-25,700
LE06386,LB004,Mason,PR008,2025-03-25,650
LE06387,LB008,Mason,PR004,2025-03-25,1000
LE06388,LB006,Mason,PR012,2025-03-25,600
LE06389,LB010,Bar Bender,PR009,2025-03-25,1000
LE06390,LB012,Mason,PR007,2025-03-25,800
LE06391,LB009,Helper,PR010,2025-03-25,1000
LE06392,LB001,Mason,PR011,2025-03-25,650
LE06393,LB016,Mason,PR008,2025-03-25,850
LE06394,LB019,Carpenter,PR004,2025-03-25,850
LE06395,LB002,Helper,PR012,2025-03-25,800
LE06396,LB007,Helper,PR009,2025-03-25,750
LE06397,LB017,Bar Bender,PR007,2025-03-25,650
LE06398,LB014,Carpenter,PR010,2025-03-25,850
LE06399,LB005,Mason,PR011,2025-03-25,900
LE06400,LB011,Bar Bender,PR008,2025-03-25,750
LE06401,LB018,Carpenter,PR008,2025-03-26,650
LE06402,LB003,Helper,PR007,2025-03-26,750
LE06403,LB007,Helper,PR011,2025-03-26,750
LE06404,LB015,Helper,PR012,2025-03-26,700
LE06405,LB014,Carpenter,PR009,2025-03-26,850
LE06406,LB013,Bar Bender,PR010,2025-03-26,700
LE06407,LB008,Mason,PR004,2025-03-26,1000
LE06408,LB005,Mason,PR008,2025-03-26,900
LE06409,LB019,Carpenter,PR007,2025-03-26,850
LE06410,LB020,Bar Bender,PR011,2025-03-26,600
LE06411,LB011,Bar Bender,PR012,2025-03-26,750
LE06412,LB012,Mason,PR009,2025-03-26,800
LE06413,LB002,Helper,PR010,2025-03-26,800
LE06414,LB016,Mason,PR004,2025-03-26,850
LE06415,LB010,Bar Bender,PR008,2025-03-26,1000
LE06416,LB009,Helper,PR007,2025-03-26,1000
LE06417,LB004,Mason,PR011,2025-03-26,650
LE06418,LB017,Bar Bender,PR012,2025-03-26,650
LE06419,LB006,Mason,PR009,2025-03-26,600
LE06420,LB001,Mason,PR010,2025-03-26,650
LE06421,LB009,Helper,PR011,2025-03-27,1000
LE06422,LB014,Carpenter,PR013,2025-03-27,850
LE06423,LB006,Mason,PR010,2025-03-27,600
LE06424,LB015,Helper,PR008,2025-03-27,700
LE06425,LB005,Mason,PR007,2025-03-27,900
LE06426,LB004,Mason,PR012,2025-03-27,650
LE06427,LB003,Helper,PR004,2025-03-27,750
LE06428,LB007,Helper,PR009,2025-03-27,750
LE06429,LB016,Mason,PR011,2025-03-27,850
LE06430,LB020,Bar Bender,PR013,2025-03-27,600
LE06431,LB008,Mason,PR010,2025-03-27,1000
LE06432,LB001,Mason,PR008,2025-03-27,650
LE06433,LB012,Mason,PR007,2025-03-27,800
LE06434,LB013,Bar Bender,PR012,2025-03-27,700
LE06435,LB010,Bar Bender,PR004,2025-03-27,1000
LE06436,LB019,Carpenter,PR009,2025-03-27,850
LE06437,LB017,Bar Bender,PR011,2025-03-27,650
LE06438,LB018,Carpenter,PR013,2025-03-27,650
LE06439,LB002,Helper,PR010,2025-03-27,800
LE06440,LB011,Bar Bender,PR008,2025-03-27,750
LE06441,LB004,Mason,PR008,2025-03-28,650
LE06442,LB010,Bar Bender,PR013,2025-03-28,1000
LE06443,LB014,Carpenter,PR007,2025-03-28,850
LE06444,LB006,Mason,PR004,2025-03-28,600
LE06445,LB016,Mason,PR009,2025-03-28,850
LE06446,LB015,Helper,PR012,2025-03-28,700
LE06447,LB012,Mason,PR011,2025-03-28,800
LE06448,LB011,Bar Bender,PR010,2025-03-28,750
LE06449,LB020,Bar Bender,PR008,2025-03-28,600
LE06450,LB001,Mason,PR013,2025-03-28,650
LE06451,LB002,Helper,PR007,2025-03-28,800
LE06452,LB005,Mason,PR004,2025-03-28,900
LE06453,LB008,Mason,PR009,2025-03-28,1000
LE06454,LB013,Bar Bender,PR012,2025-03-28,700
LE06455,LB009,Helper,PR011,2025-03-28,1000
LE06456,LB003,Helper,PR010,2025-03-28,750
LE06457,LB018,Carpenter,PR008,2025-03-28,650
LE06458,LB017,Bar Bender,PR013,2025-03-28,650
LE06459,LB019,Carpenter,PR007,2025-03-28,850
LE06460,LB007,Helper,PR004,2025-03-28,750
LE06461,LB009,Helper,PR012,2025-03-29,1000
LE06462,LB006,Mason,PR009,2025-03-29,600
LE06463,LB002,Helper,PR008,2025-03-29,800
LE06464,LB005,Mason,PR004,2025-03-29,900
LE06465,LB011,Bar Bender,PR011,2025-03-29,750
LE06466,LB008,Mason,PR013,2025-03-29,1000
LE06467,LB012,Mason,PR010,2025-03-29,800
LE06468,LB003,Helper,PR007,2025-03-29,750
LE06469,LB019,Carpenter,PR012,2025-03-29,850
LE06470,LB013,Bar Bender,PR009,2025-03-29,700
LE06471,LB001,Mason,PR008,2025-03-29,650
LE06472,LB017,Bar Bender,PR004,2025-03-29,650
LE06473,LB014,Carpenter,PR011,2025-03-29,850
LE06474,LB004,Mason,PR013,2025-03-29,650
LE06475,LB015,Helper,PR010,2025-03-29,700
LE06476,LB016,Mason,PR007,2025-03-29,850
LE06477,LB010,Bar Bender,PR012,2025-03-29,1000
LE06478,LB018,Carpenter,PR009,2025-03-29,650
LE06479,LB020,Bar Bender,PR008,2025-03-29,600
LE06480,LB007,Helper,PR004,2025-03-29,750
LE06481,LB018,Carpenter,PR009,2025-03-31,650
LE06482,LB011,Bar Bender,PR013,2025-03-31,750
LE06483,LB019,Carpenter,PR010,2025-03-31,850
LE06484,LB010,Bar Bender,PR011,2025-03-31,1000
LE06485,LB009,Helper,PR004,2025-03-31,1000
LE06486,LB020,Bar Bender,PR007,2025-03-31,600
LE06487,LB012,Mason,PR008,2025-03-31,800
LE06488,LB014,Carpenter,PR012,2025-03-31,850
LE06489,LB006,Mason,PR009,2025-03-31,600
LE06490,LB002,Helper,PR013,2025-03-31,800
LE06491,LB016,Mason,PR010,2025-03-31,850
LE06492,LB013,Bar Bender,PR011,2025-03-31,700
LE06493,LB003,Helper,PR004,2025-03-31,750
LE06494,LB001,Mason,PR007,2025-03-31,650
LE06495,LB015,Helper,PR008,2025-03-31,700
LE06496,LB005,Mason,PR012,2025-03-31,900
LE06497,LB008,Mason,PR009,2025-03-31,1000
LE06498,LB017,Bar Bender,PR013,2025-03-31,650
LE06499,LB004,Mason,PR010,2025-03-31,650
LE06500,LB007,Helper,PR011,2025-03-31,750
LE06501,LB007,Helper,PR007,2025-04-01,750
LE06502,LB018,Carpenter,PR012,2025-04-01,650
LE06503,LB017,Bar Bender,PR009,2025-04-01,650
LE06504,LB004,Mason,PR010,2025-04-01,650
LE06505,LB014,Carpenter,PR004,2025-04-01,850
LE06506,LB008,Mason,PR013,2025-04-01,1000
LE06507,LB002,Helper,PR011,2025-04-01,800
LE06508,LB016,Mason,PR008,2025-04-01,850
LE06509,LB003,Helper,PR007,2025-04-01,750
LE06510,LB001,Mason,PR012,2025-04-01,650
LE06511,LB015,Helper,PR009,2025-04-01,700
LE06512,LB006,Mason,PR010,2025-04-01,600
LE06513,LB005,Mason,PR004,2025-04-01,900
LE06514,LB009,Helper,PR013,2025-04-01,1000
LE06515,LB012,Mason,PR011,2025-04-01,800
LE06516,LB013,Bar Bender,PR008,2025-04-01,700
LE06517,LB019,Carpenter,PR007,2025-04-01,850
LE06518,LB020,Bar Bender,PR012,2025-04-01,600
LE06519,LB010,Bar Bender,PR009,2025-04-01,1000
LE06520,LB011,Bar Bender,PR010,2025-04-01,750
LE06521,LB005,Mason,PR011,2025-04-02,900
LE06522,LB008,Mason,PR008,2025-04-02,1000
LE06523,LB010,Bar Bender,PR013,2025-04-02,1000
LE06524,LB020,Bar Bender,PR012,2025-04-02,600
LE06525,LB007,Helper,PR009,2025-04-02,750
LE06526,LB003,Helper,PR014,2025-04-02,750
LE06527,LB002,Helper,PR010,2025-04-02,800
LE06528,LB016,Mason,PR004,2025-04-02,850
LE06529,LB012,Mason,PR011,2025-04-02,800
LE06530,LB014,Carpenter,PR008,2025-04-02,850
LE06531,LB011,Bar Bender,PR013,2025-04-02,750
LE06532,LB001,Mason,PR012,2025-04-02,650
LE06533,LB019,Carpenter,PR009,2025-04-02,850
LE06534,LB013,Bar Bender,PR014,2025-04-02,700
LE06535,LB004,Mason,PR010,2025-04-02,650
LE06536,LB009,Helper,PR004,2025-04-02,1000
LE06537,LB018,Carpenter,PR011,2025-04-02,650
LE06538,LB017,Bar Bender,PR008,2025-04-02,650
LE06539,LB015,Helper,PR013,2025-04-02,700
LE06540,LB006,Mason,PR012,2025-04-02,600
LE06541,LB001,Mason,PR010,2025-04-03,650
LE06542,LB004,Mason,PR012,2025-04-03,650
LE06543,LB019,Carpenter,PR009,2025-04-03,850
LE06544,LB007,Helper,PR014,2025-04-03,750
LE06545,LB017,Bar Bender,PR004,2025-04-03,650
LE06546,LB003,Helper,PR011,2025-04-03,750
LE06547,LB011,Bar Bender,PR013,2025-04-03,750
LE06548,LB006,Mason,PR008,2025-04-03,600
LE06549,LB020,Bar Bender,PR010,2025-04-03,600
LE06550,LB002,Helper,PR012,2025-04-03,800
LE06551,LB015,Helper,PR009,2025-04-03,700
LE06552,LB005,Mason,PR014,2025-04-03,900
LE06553,LB013,Bar Bender,PR004,2025-04-03,700
LE06554,LB010,Bar Bender,PR011,2025-04-03,1000
LE06555,LB014,Carpenter,PR013,2025-04-03,850
LE06556,LB009,Helper,PR008,2025-04-03,1000
LE06557,LB008,Mason,PR010,2025-04-03,1000
LE06558,LB016,Mason,PR012,2025-04-03,850
LE06559,LB012,Mason,PR009,2025-04-03,800
LE06560,LB018,Carpenter,PR014,2025-04-03,650
LE06561,LB010,Bar Bender,PR009,2025-04-04,1000
LE06562,LB006,Mason,PR013,2025-04-04,600
LE06563,LB018,Carpenter,PR012,2025-04-04,650
LE06564,LB001,Mason,PR004,2025-04-04,650
LE06565,LB004,Mason,PR014,2025-04-04,650
LE06566,LB015,Helper,PR008,2025-04-04,700
LE06567,LB016,Mason,PR011,2025-04-04,850
LE06568,LB009,Helper,PR010,2025-04-04,1000
LE06569,LB012,Mason,PR009,2025-04-04,800
